,Date,news
6253,28-04-2022,716 HIV cases through blood in lockdown year
6254,27-04-2022,Govt concedes lockdown forced large number of migrants to trudge home
6255,27-04-2022,"NYSE parent ICE expands Hyd GCC, to take headcount to over 1,200 by 2022"
6256,27-04-2022,"85,000+ HIV cases due to unsafe sex during Lockdown 1.0"
6257,27-04-2022,Kinfra Park space handed over to Tata Elxsi
6258,26-04-2022,Exclusive: Busy bee Dhananjaya has completed nearly a dozen films since first lockdown
6259,26-04-2022,Delhi-based band Random Order’s music video pays tribute to healthcare heroes of COVID-19 pandemic
6260,26-04-2022,Sensex loses 617 pts more on global cues
6261,26-04-2022,Tata Motors regularizes services of over 100 staff
6262,26-04-2022,Tata Steel installs ambient air quality monitoring device at Jharia office
6263,25-04-2022,Double-digit inflation for a year: 6th spell since 1953 & 1st in 25 years
6264,25-04-2022,"2 months on, medical students pin hopes on Indian govt help, end to Ukraine war"
6265,25-04-2022,"Telangana: As pandemic ebbs, zakat focus on non-Covid needs"
6266,25-04-2022,A place of worship and a war memorial
6267,24-04-2022,People prefer healing through sharing and listening post pandemic
6268,24-04-2022,Abandoned vehicles clog Chennai roads as pandemic stalls corporation’s drives
6269,24-04-2022,"Kolkata: Bruised by pandemic & cyclones, Boipara has little to cheer on World Book Day"
6270,23-04-2022,Sensex falls 715 pts after 2-day rally
6271,23-04-2022,"Pandemic has shed light on the benefits of ayurvedic medicine, says Sudhakar"
6272,22-04-2022,Sebi asks former NSE MD to pay up ₹2-crore fine
6273,22-04-2022,Sensex up 874 pts as RIL gains on upgrade by MS
6274,20-04-2022,"Tata Steel, Thiess to guide in mining ops"
6275,20-04-2022,"Sensex dips 704 points on war, rate hike fears"
6276,20-04-2022,Bias’s 150 helps Tata SC put up 439-6
6277,20-04-2022,TMC war of words over Lake Gardens clash
6278,20-04-2022,Bhopal hospitals reel under staff crunch amid Covid pandemic
6279,20-04-2022,"Covid-19: Lockdown hurt utensil sales in Indore, but business shines in wedding glitz"
6280,20-04-2022,Food prices drive up inflation
6281,19-04-2022,"Sensex sinks 1,172pts on rate hike fears, FPI exits"
6282,18-04-2022,Tata Steel to consider stock split
6283,18-04-2022,BSF salutes Major’s role in Mukti Bahini formation and Bangla Liberation War
6284,16-04-2022,"Putin’s war opens a window, India to export wheat to Egypt"
6285,16-04-2022,Lockdown cooled Hyderabad by 2 degree Celsius: Study
6286,16-04-2022,Grand Vishu celebrations in Kolkata after two Covid pandemic years
6287,16-04-2022,Only Sikh family in German county opens home for war refugees
6288,15-04-2022,"US banks build reserves on inflation risk, Russia; trading a bright spot"
6289,15-04-2022,Tata Neu appto host otherbrands too
6290,15-04-2022,Communities put pandemic behind them to celebrate a new start with friends & family
6291,15-04-2022,Gujarat cos outperform Nifty from March low
6292,15-04-2022,Lockdown impact: Students struggle with offline classes
6293,14-04-2022,Inflation bites: Fast food prices up 5-10%
6294,14-04-2022,Gujarat: Tata Motors to produce 2 lakh electric vehicles at Ford plant
6295,14-04-2022,Inflation bites: Fast food prices up 5-10%
6296,12-04-2022,Maniesh Paul: The lockdown taught me that nothing is permanent
6297,12-04-2022,Tata Steel puts Rs 625crore in arm to buy Rohit Ferro
6298,12-04-2022,Tech helped judiciary tackle pandemic challenges: Union min
6299,12-04-2022,Veranda Learning opens at 14% premium on BSE
6300,12-04-2022,"It’s a war of flexis as TRS, BJP battle it out"
6301,12-04-2022,Kolkata stands witness to ‘manusher michhil’ as exhibition portrays pangs of the pandemic
6302,12-04-2022,"End the war in Ukraine, says German envoy"
6303,11-04-2022,Deepika Singh: Lockdown made all of us realise that we should not take our health for granted
6304,11-04-2022,NSE bags corporate T-20 cricket trophy
6305,11-04-2022,Punjab: Congress expels ex-MLA Surjit Singh Dhiman for war on Warring
6306,11-04-2022,Big-bang Bihu to stage comeback after pandemic plays spoilsport for 2 years
6307,11-04-2022,‘BJP’s language war threatens nation’s unity’
6308,11-04-2022,BJP’s perception war to kill Oppn’s resurrection bid
6309,10-04-2022,"Irrigation projects in Madhya Pradesh stalled, tug of war drags on over key post"
6310,09-04-2022,Urvashi Dholakia: Lockdown taught me to be more resilient; made me protective of my family
6311,09-04-2022,RBI raises inflation projection to 5.7%
6312,09-04-2022,"Sensex rallies on status quo, bond yield hits 3-yr high"
6313,09-04-2022,"Sensex rallies on status quo, bond yield hits 3-yr high"
6314,08-04-2022,Russia-Ukraine war opens gates for export of more Indian products: CAIT
6315,08-04-2022,Tata arm’s resolution plan gets NCLT nod
6316,08-04-2022,Tata Steel to set up third ITI
6317,07-04-2022,Tata Motors to put ₹24k cr in passenger biz
6318,06-04-2022,"As pandemic ebbs, healthcare staff have a new challenge — finding jobs"
6319,05-04-2022,Putin's war set to put extra burden of ₹1 lakh cr on fertiliser subsidy bill
6320,05-04-2022,"Sensex rallies over 1,300 pts on back of HDFC twins"
6321,05-04-2022,Rotary holds 1st meet after pandemic
6322,05-04-2022,Fests return to college and university campuses after 2-year pandemic break
6323,05-04-2022,Tata Power arm commissions 300MW solar plant in Dholera
6324,05-04-2022,"Sensex rallies over 1,300 points on back of HDFC twins"
6325,04-04-2022,Sivaangi: Blessed to have gotten the opportunity to work during lockdown
6326,04-04-2022,Lovlina Borgohain: Used gas cylinders to train myself in the lockdown
6327,04-04-2022,RBI likely to hold rates as war clouds growth outlook
6328,04-04-2022,RBI likely to hold rates as war clouds growth outlook
6329,04-04-2022,"Healing from lockdown trauma, Ramazan instills revival hopes in Bhopal markets"
6330,04-04-2022,Cong netas protest against inflation
6331,03-04-2022,Donal Bisht: Lockdown has changed my approach towards acting
6332,03-04-2022,Why the pandemic has been tough on people living with OCD
6333,03-04-2022,Mumbai: Rs 700 crore property tax increase for BMC as Covid pandemic eases
6334,03-04-2022,Lawyer’s lockdown leisure activity reaps good returns
6335,03-04-2022,State beats lockdown to post 54% growth in GST collection
6336,03-04-2022,"Two years on, a Ramzan sans Covid pandemic protocols in Lucknow"
6337,02-04-2022,Ugadi festivities in air after pandemic lull
6338,02-04-2022,Gold demand nosedives amidst Russia-Ukraine war
6339,01-04-2022,"Sensex jumps 17% in FY22, among best shows globally"
6340,31-05-2022,Tamil Nadu sanctions Rs 50 crore to clear backlog of pandemic claims
6341,31-05-2022,Trumped pandemic blues to ace toughest test
6342,31-05-2022,"After pandemic delay, rush for cataract surgery in Kolkata"
6343,31-05-2022,"Sensex surges 1,000 points as China eases curbs, monsoon arrives"
6344,31-05-2022,Former UK minister says PM Johnson should resign over lockdown parties
6345,31-05-2022,"Sensex surges 1k pts as China eases curbs, monsoon arrives"
6346,30-05-2022,"YSRC, TDP activists launch flexi banner war to claim NTR legacy in Penamaluru"
6347,30-05-2022,Left parties protest against inflation
6348,30-05-2022,Call to adopt girl orphaned by pandemic
6349,30-05-2022,Cong must have social media war room in each dist: Patole
6350,30-05-2022,"Lockdown effect: Ahmedabad continued to breathe better in 2021 too, says study"
6351,30-05-2022,"Andhra Pradesh: YSRC, TDP activists launch flexi banner war to claim NTR legacy in Penamaluru"
6352,29-05-2022,Tata Motors gets Gujarat nod to take over Ford's Sanand plant
6353,29-05-2022,Tata Motors questions e-bus contract to rival bidder
6354,29-05-2022,NIFTy idea: Bubble wrap waste to burst
6355,28-05-2022,"Iconic rifle, helmet at India Gate shifted to National War Memorial"
6356,28-05-2022,Raja Macha: From Tata Indica to CTO of Eaton
6357,28-05-2022,"Iconic rifle, helmet at India Gate shifted to National War Memorial"
6358,28-05-2022,Persistence of high inflation forces central bks to up rates
6359,27-05-2022,World Bank's Malpass says war in Ukraine may trigger global recession
6360,27-05-2022,"Jaipur: Congress, BJP councillors in war of words at civic board meet"
6361,27-05-2022,Survey: Performance of Bihar students in all grades declined during pandemic
6362,27-05-2022,Why FMCG companies can’t shrink sachets anymore even as inflation bites
6363,27-05-2022,Tata Power’s 100MW solar project in state
6364,26-05-2022,High inflation may delay rejig of GST rates
6365,26-05-2022,"Tanna, Kalam bowl Tata SC to ‘B’ Div title"
6366,26-05-2022,Madhya Pradesh civic polls: SEC to pull out all stops for safe elections amid pandemic
6367,26-05-2022,Kolkata: EV Euro tie-up set to give Hindustan Motors second life after Ambassador
6368,26-05-2022,Kolkata: EV Euro tie-up set to give Hindustan Motors second life after Ambassador
6369,25-05-2022,Tata Cap Growth Fund to invest in Aarthi Scans
6370,25-05-2022,"21 year old man assaulted, shot dead in Jaipur gang war"
6371,25-05-2022,"Set up 24x7 war rooms to tackle monsoon, says dist min"
6372,25-05-2022,"Increase in inflation not just due to fuel price rise, says ex-RBI guv"
6373,25-05-2022,Tata Motors’ Chikhali plant to get largest solar project
6374,24-05-2022,"‘Except Japan, advanced ecos’ inflation is over 7%’"
6375,23-05-2022,Three days of non-stop fun at this university fest post pandemic lull
6376,23-05-2022,Three days of non-stop fun at this university fest post pandemic lull
6377,23-05-2022,Automobile franchise fined for delay in getting motorcycle RC
6378,21-05-2022,Spl course for pupils who missed e-classes during pandemic
6379,20-05-2022,NSIL Sat for Tata Play takes off on IAF's C-17s
6380,20-05-2022,Reinforces ethics of judiciary: Ratan Tata
6381,20-05-2022,NSIL Sat for Tata Play takes off for French Guiana on IAF’s C-17
6382,20-05-2022,Tata must provide civic amenities in non-command areas: Jharkhand MLA
6383,19-05-2022,"Tata e-bus bid snub: BEST, co get HC notice"
6384,18-05-2022,"WPI inflation at 9-year high of 15.1%, 13th month of double-digit rise"
6385,18-05-2022,"Sensex up 1,345 pts in relief rally, regains 54k"
6386,18-05-2022,"‘After pandemic, Ukraine war affected semiconductor industry’"
6387,18-05-2022,Startup gets further Ratan Tata backing
6388,17-05-2022,"Jeff Bezos, White House battle over taxes and inflation"
6389,17-05-2022,Russia war dulls Gujarat diamond work
6390,17-05-2022,Russia’s war cuts diamond work week in Surat to 4 days
6391,16-05-2022,Some states feel the pinch of inflation more
6392,16-05-2022,Summer camps go innovative after pandemic break
6393,15-05-2022,"Goa CM meets Tata chief, discusses investment in state"
6394,15-05-2022,Latest inflation data sparked action to tame wheat prices
6395,15-05-2022,"Political war erupts: VD targets Digvijaya, Nath corners govt"
6396,15-05-2022,"Election office starts preps on war footing for civic body, panchayat polls"
6397,15-05-2022,Tata Marcopolo workers call off strike
6398,14-05-2022,"Sensex swings over 1,100 points"
6399,14-05-2022,Inflation makes malnutrition worse among Muslim women in Hyderabad
6400,14-05-2022,Summer rush for trains from Tata stn back after Cov break
6401,14-05-2022,Laugh out loud listening to jokes on the pandemic
6402,14-05-2022,"Six tribal youths to attend automobile servicing course, steer towards the future"
6403,13-05-2022,"Inflation getting broad-based, RBI set to hike repo by another 1% in FY23: Report"
6404,13-05-2022,Rising inflation a crucial challenge for policymakers
6405,13-05-2022,"Retail inflation at 8-year high of 7.8% on food, fuel costs"
6406,13-05-2022,"Perfect storm pulls sensex down 1,158 pts to below 53k"
6407,12-05-2022,BSE Q4 net profit climbs two-fold to Rs 71.52 crore
6408,12-05-2022,Russia-Ukraine war hits grape exports from Nashik
6409,12-05-2022,"Congress, AAP tug of war over tubewell"
6410,11-05-2022,"Exclusive: I faced burnout, but the pandemic helped me heal: Lakshmi Gopalaswamy"
6411,11-05-2022,India’s medical inflation highest in Asia: Report
6412,11-05-2022,"Jharkhand Mukti Morcha, Congress unite to condemn LPG price rise and inflation"
6413,11-05-2022,"Zoo ready to accept NRI’s black panther, jaguar from Ukraine"
6414,10-05-2022,"at historic low of 77.53/$, will add to inflation worries"
6415,10-05-2022,"₹ at historic low of 77.53/$, will add to inflation worries"
6416,10-05-2022,Bombay & Tata legend Avitus D’Cruz no more
6417,10-05-2022,Sensex swings 877 points on weak global cues
6418,09-05-2022,India Inc girds up for war on inflation
6419,09-05-2022,Battle-hardened India Inc girds up for inflation war
6420,09-05-2022,Battle-hardened India Inc girds up for inflation war
6421,09-05-2022,"At 70, CLT overcomes pandemic but academic pressure on kids a hurdle"
6422,09-05-2022,War of words continues
6423,08-05-2022,3 injured in gas pipe blast at Tata Steel plant
6424,08-05-2022,Techies from Andhra who cheered pandemic homecoming rue decision due to power cuts
6425,07-05-2022,Tata chairman buys duplex for Rs 98 crore
6426,07-05-2022,"Jaishankar, Italian minister discuss Ukraine, call to end war"
6427,07-05-2022,Tata chairman buys duplex he was renting in skyscraper on Pedder Road for 98cr
6428,07-05-2022,Tata chairman N Chandrasekaran buys duplex he was renting in skyscraper on Pedder Road for Rs 98 crore
6429,07-05-2022,Infant death registration in Maharashtra falls 20% in pandemic
6430,07-05-2022,Sensex falls 867 points on global slump
6431,07-05-2022,One in 3 spent sleepless nights during pandemic
6432,07-05-2022,‘Lockdown Diaries’ charts world upended by pandemic
6433,07-05-2022,"As pandemic eases, new power connections rise in Pune zone"
6434,06-05-2022,"Inflation, war force companies to shrink IPOs"
6435,06-05-2022,"Sensex rises 900 pts, ends flat, ₹ gains 4 days in row"
6436,06-05-2022,"Inflation, war force cos to shrink IPOs"
6437,06-05-2022,IIM-A survey: Inflation expectations remain high
6438,06-05-2022,"India highlights food, energy security challenges emanating from Ukraine war at UNSC"
6439,06-05-2022,"India highlights food, energy security challenges emanating from Ukraine war at UNSC"
6440,06-05-2022,Tata Steel’s annual summer sports camp from May 15
6441,05-05-2022,Price pressure forces RBI to step in to tame inflation
6442,05-05-2022,"Sensex sinks 1,307 points on fear of fund outflow"
6443,05-05-2022,"Sensex sinks 1,307 pts on fear of fund outflow"
6444,04-05-2022,"With Rs 41,749 crore FY22 net, Tata Steel pips TCS as most profitable Tata company"
6445,04-05-2022,"With ₹41,749cr FY22 net, Tata Steel pips TCS as most profitable Tata co"
6446,04-05-2022,Patna centre of Tata Institute of Social Sciences closed 6 years after inception due to ‘lack of govt support’
6447,04-05-2022,Eid-ul-Fitr celebrated with pomp & gaiety after pandemic hiatus
6448,03-05-2022,Ukraine's Zelenskyy says Russia forgot World War Two lessons
6449,03-05-2022,2-hr remedial classes in govt schools to check learning gaps due to pandemic
6450,03-05-2022,Tata Consumer Products plans to expand TN
6451,02-05-2022,"Congress attacks Centre over plan to sell Pawan Hans, inflation"
6452,02-05-2022,"Out of lockdown woes, road-side food stalls in Bhopal now struggle with price rise heat"
6453,02-05-2022,"Inflation hits realty, common man’s dream house gets dearer"
6454,02-05-2022,War of words ensues between Rane and Lobo over ‘FIR’
6455,01-05-2022,"NIT beats pandemic blues, records 90% placements for UG"
6456,30-06-2022,"Maharashtra political crisis: Governor, Sena war of words in SC over impartiality of deputy speaker"
6457,30-06-2022,Kolkata: Crowd a concern as Raths set to roll out of pandemic shadow after three years
6458,30-06-2022,"Delhi: PWD gets into war mode, adds more measures to fight monsoon flooding"
6459,28-06-2022,Companies shorten planning cycle amid pandemic
6460,28-06-2022,Persistent inflation will hit demand: Chandra
6461,28-06-2022,Telangana with high per capita income sees dipping poverty graph during pandemic
6462,28-06-2022,Persistent inflation willhit demand: Chandra
6463,27-06-2022,Zelenskyy to press G7 for more help as war rages
6464,26-06-2022,"Maharashtra political crisis: Shiv Sena strategises, lays ground for long war ahead"
6465,26-06-2022,"Shiv Sena strategizes, lays ground for long war ahead"
6466,26-06-2022,Pandemic nutritional deficit: Centre tells Goa to give egg in midday meal
6467,24-06-2022,"At Brics meet, PM skips Ukraine issue, discusses pandemic"
6468,24-06-2022,"GSAT-24, dedicated sat for Tata Play by NSIL launched"
6469,24-06-2022,"Inflation over 6% hurts growth... It has become broad-based and RBI is addressing it, says Das"
6470,24-06-2022,Inflation challenge will stay in ’23: HUL
6471,24-06-2022,Reminders of a grim past: Kolkata turns to tattoo art to remember pandemic losses
6472,24-06-2022,Inflation challenge will stay in ’23: HUL
6473,23-06-2022,RBI dy guv wants repo over next yr’s inflation rate
6474,23-06-2022,RBI deputy governor wants repo over next year’s inflation rate
6475,23-06-2022,"NSIL’s satellite for Tata Play, GSAT-24, launched by Arianespace"
6476,23-06-2022,RBI dy governor wants repo over next year's inflation rate
6477,23-06-2022,"India's GSAT-24 satellite launched, entire capacity leased to Tata Play"
6478,23-06-2022,Tata sets up 150 EV charging points with green fuel in Mumbai
6479,22-06-2022,"Sensex gains 934 pts in relief rally, but mkt still cautious"
6480,22-06-2022,"Sensex gains 934 points in relief rally, but market still cautious"
6481,21-06-2022,"Telangana inflation rate spirals to 9.45% in May, highest in India"
6482,21-06-2022,West Bengal: Pandemic shadow over school transport as some start outsourcing bus services
6483,20-06-2022,Economic uncertainty during pandemic lowers birth rate
6484,19-06-2022,Jharkhand: Protest reaches ’71 war hero’s native district
6485,18-06-2022,"Lockdown gave Rajasthan girls stress, hormonal imbalance, finds study"
6486,18-06-2022,War of words over power disruption
6487,17-06-2022,White water rafting likely to restart at Valpoi after two-year pandemic break
6488,17-06-2022,Nagpur: City blood centre gets award for collecting max units during pandemic
6489,16-06-2022,Stocks hold gains after Federal Reserve hikes rates to fight inflation
6490,16-06-2022,"Maharashtra: After 2 tough pandemic years, Yeola’s Paithani saree sales flourishing again"
6491,16-06-2022,"BSE, NSE get Sebi notice on penalties"
6492,16-06-2022,"BSE, NSE get Sebi notice on penalties"
6493,15-06-2022,"Wholesale price index inflation at record high of 15.9% on costly food, fuel"
6494,12-06-2022,Kolkata gets set to fly high in a war machine
6495,12-06-2022,Tata conferred honorary D.Litt.
6496,11-06-2022,"Sensex dives 1,017 points on global selloff, Covid cases"
6497,11-06-2022,"Sensex dives 1,017 pts on global selloff, Covid cases"
6498,10-06-2022,"US stocks tumble as rate pressures grow, inflation report looms"
6499,10-06-2022,China Covid jitters flare up as parts of Shanghai resume lockdown
6500,09-06-2022,"50,000 'wedding scam' during Covid lockdown in Madhya Pradesh under ED lens"
6501,09-06-2022,RBI raises inflation forecast to 6.7% from 5.7% for FY23
6502,09-06-2022,Parts of Shanghai impose new Covid lockdown measures
6503,08-06-2022,Tata Motors to Bombay HC: BEST must be made to call new e-bus bids
6504,08-06-2022,"Jaguar hits 3 rickshaw pullers, drags one of them for 20m"
6505,08-06-2022,"Post Covid, pandemic of porn starts among teens"
6506,08-06-2022,Mumbai: Tata Motors seeks new tender for BEST e-buses’ contract
6507,07-06-2022,Two sisters trafficked from Jharkhand during pandemic rescued
6508,06-06-2022,Auroville brands use lockdown lessons to tap post-pandemic growth
6509,06-06-2022,Auroville brands use lockdown lessons to tap post-pandemic growth
6510,06-06-2022,Inflation and rate hike: Hit felt across asset classes
6511,06-06-2022,"Sensex slides 227 points in early trade; Nifty falls to 16,517 level"
6512,06-06-2022,World War II veterans honored a day before D-Day anniversary
6513,05-06-2022,Cancer treatment & beyond: Tata Hosp rebuilds kids’ lives
6514,04-06-2022,NSE warns brokers to be alert for ‘fat finger’ trades
6515,04-06-2022,Tata Projects bags contract to build Noida International Airport
6516,04-06-2022,Tata moves Gujarat HC against farmer 'tilting at windmill'
6517,04-06-2022,NSE warns brokers to be alert for ‘fat finger’ trades
6518,04-06-2022,NSE warns brokers to be alert for ‘fat finger’ trades
6519,03-06-2022,India has taken balanced stand on war in Ukraine: Bhagwat
6520,03-06-2022,‘Fat finger’ trade on NSE may have cost broker Rs 250cr loss
6521,03-06-2022,‘Fat finger’ trade on NSE may have cost broker Rs 250 crore loss
6522,03-06-2022,Russia controlling 'fifth of Ukraine' as war enters 100th day
6523,03-06-2022,‘Fat finger’ trade on NSE may have cost broker ₹250 crore loss
6524,03-06-2022,"Sensex rallies 566 points in early trade on buying in Reliance, IT stocks"
6525,03-06-2022,"India May services growth at 11-year high, input inflation at record"
6526,03-06-2022,Inflation expectations stay high: BIES
6527,03-06-2022,"Tata Projects to build Noida Airport, beats L&T & Shapoorji Pallonji"
6528,02-06-2022,"External affairs minister to visit Slovakia, Czech Republic amid Ukraine war"
6529,02-06-2022,Tata Motors beats Hyundai to become No. 2 carmaker
6530,02-06-2022,Footballer dies of 16 stab wounds in Vijayawada gang war
6531,02-06-2022,100 days of war in Ukraine: A timeline
6532,01-06-2022,Vishhal Nikam recalls his lockdown phase
6533,01-06-2022,NSE implements system for faster data integration for compliance monitoring
6534,01-06-2022,Report on ‘purity of race’ study sparks Congress-BJP war of words
6535,01-06-2022,US stocks: Wall Street pulls back after last week's rally with inflation in focus
6536,30-07-2022,Steel City remembers JRD Tata on his 118th birth anniv
6537,30-07-2022,Sensex ends at 3-month high
6538,29-07-2022,"Sensex soars 1,041 points to nearly 3-month high"
6539,29-07-2022,"Sensex soars 1,041 pts to nearly 3-month high"
6540,28-07-2022,Maharashtra CM Eknath Shinde calls on Ratan Tata
6541,28-07-2022,"Jaguar Land Rover drives Tata Motors into a Rs 5,000 cr loss"
6542,28-07-2022,West Bengal Government to start legal process to take over idle Hindustan Motors factory land: CM Mamata Banerjee
6543,28-07-2022,Photo war in Chennai ahead of chess event
6544,28-07-2022,Maharashtra: Radheshyam Mopalwar named DG war room for infra projects
6545,24-07-2022,"Pandemic soothes tempers, unites separated Gujarat couple"
6546,24-07-2022,Twitter war erupts between Pakistan PM Shehbaz Sharif and Imran Khan
6547,23-07-2022,How tech helped CBSE overcome pandemic hurdles for smooth exam
6548,23-07-2022,"Tata Motors bags tender to provide 1,500 e-buses to Delhi Transport Corporation"
6549,23-07-2022,Performance dips in CBSE exam due to Covid pandemic
6550,22-07-2022,Tata Consumer Products bets big on recently launched plant-based meat range
6551,22-07-2022,PM loans: Only 9% hit by pandemic return for top-up in Noida
6552,20-07-2022,ED arrests Mumbai ex-top cop in NSE phone tapping case
6553,20-07-2022,"Double trouble for students with weaker rupee, US inflation spike"
6554,20-07-2022,"iSec hired to analyse NSE staff calls, not record: Retired Mumbai police chief Sanjay Pandey"
6555,20-07-2022,Ukraine war can hit food security bid: India at UN
6556,20-07-2022,A year more for projects stalled in pandemic
6557,20-07-2022,"Sensex, Nifty recover after initial drop"
6558,20-07-2022,"iSec hired to analyse NSE staff calls, not record: Ex-CP"
6559,19-07-2022,"Global cues, FPI buying help sensex rise 760 points"
6560,18-07-2022,Sebi clears BSE chief Chauhan as NSE’s CEO
6561,18-07-2022,"Tata Motors hikes prices again, cites increased input costs"
6562,18-07-2022,Primary school dropout rate up due to pandemic in Goa
6563,18-07-2022,Pandemic impact: US pips UAE to become top source of remittances
6564,18-07-2022,Pandemic impact: US pips UAE to become top source of remittances
6565,18-07-2022,Sebi clears BSE chief Ashish Kumar Chauhan as NSE’s CEO
6566,17-07-2022,"Delhi: AAP, BJP in a war of words over wall collapse in Alipur"
6567,16-07-2022,Chieftains Martyrs’ Day to be annual event at Delhi’s National War Memorial
6568,15-07-2022,"2 years and counting, NIV fights pandemic battle from virus to vaccine"
6569,15-07-2022,"Phone-tap case: ED arrests NSE ex-CEO, books ex-cop"
6570,14-07-2022,Telangana: Congress war room to help flood hit
6571,13-07-2022,"Long war ahead: Edappadi K Palaniswami-O Panneerselvam rivalry reaches Madras HC, banks"
6572,13-07-2022,India’s poor face low inflation risk: UN
6573,12-07-2022,Toxic briefing war against Rishi Sunak now emanating from rival Tory party factions
6574,12-07-2022,"Tamil Nadu: Edappadi K Palaniswami wins a battle, O Panneerselvam starts a war"
6575,12-07-2022,‘Sextortion’ rackets on the rise post pandemic
6576,11-07-2022,Parties in poster war over Deoghar airport before PM Modi’s visit tomorrow
6577,11-07-2022,Parties in poster war over Deoghar airport before PM Modi’s visit tomorrow
6578,10-07-2022,Inflation may ease in second half of 2022-23: RBI governor
6579,08-07-2022,"Tata Projects execs, Power Grid official held in graft case"
6580,07-07-2022,"Sensex rises 2,000 points from June low as crude cools"
6581,07-07-2022,Sensex rises 2k pts from June low as crude cools
6582,07-07-2022,US ‘Memorial Wall’ honour for JRD Tata
6583,06-07-2022,NSE case: ED quizzes Mumbai ex-top cop
6584,06-07-2022,Tata Motors can bid for electric buses if BEST floats fresh tender: Bombay HC
6585,06-07-2022,"Tata Motors, Biocon, Tata Steel and oother stocks in news today"
6586,04-07-2022,ED summons ex-CP Pandey in NSE scam case
6587,04-07-2022,ED summons former Mumbai police commissioner Sanjay Pandey in NSE scam case
6588,04-07-2022,"261 schools, mostly private, in Karnataka shut down in first year of pandemic"
6589,04-07-2022,"261 schools, mostly private, in Karnataka shut down in first year of pandemic"
6590,04-07-2022,"261 schools, mostly private, in Karnataka shut down in first year of pandemic"
6591,04-07-2022,"261 schools, mostly private, in Karnataka shut down in first year of pandemic"
6592,04-07-2022,ED summons ex-Maha top cop in NSE scam case
6593,04-07-2022,"Share Market: HDFC Bank, Tata Sons and other stocks in news today"
6594,02-07-2022,City shrugs off pandemic blues with khuti pujas
6595,02-07-2022,"Inflation in Pakistan stands at 21.3%, highest in 13 years"
6596,01-07-2022,"Rupee, sensex see worst quarter since Covid"
6597,31-08-2022,Germany: Can't liken China's LAC violation to Putin's war
6598,31-08-2022,"Last Soviet leader Mikhail Gorbachev, who ended Cold War and won Nobel prize, dies aged 91"
6599,31-08-2022,"Tata Sons AGM votes to have separate chiefs for co, Trusts"
6600,31-08-2022,"Tata Sons AGM votes to have separate chiefs for company, Trusts"
6601,31-08-2022,"Kadiyam Srihari, Thatikonda Rajaiah spat turns ugly in Telangana Rashtra Samithi war of words"
6602,31-08-2022,"Sensex jumps 1,564 pts to 59.5k as FPIs buy again"
6603,31-08-2022,Mikhail Gorbachev ended Cold War but presided over Soviet collapse
6604,31-08-2022,"Tata Sons AGM votes to haveseparate chiefs for co, Trusts"
6605,31-08-2022,"Sensex jumps 1,564 pts to 59.5k as FPIs buy again"
6606,30-08-2022,Delhi court junks bail plea of NSE ex-chief Chitra Ramkrishna
6607,30-08-2022,"Nagpur: From an epic war to bypass story, unique blend of arts"
6608,30-08-2022,Sensex tanks 861 pts as FIIs turn net sellers
6609,30-08-2022,Sensex tanks 861 pts as FIIs turn net sellers
6610,29-08-2022,"US Fed’s tough fight on inflation unnerves D-St traders, investors"
6611,29-08-2022,"US Fed’s tough fight on inflation unnerves D-St traders, investors"
6612,28-08-2022,Tata Steel aims to double domestic crude steel prod
6613,28-08-2022,Programme to honour war veterans
6614,27-08-2022,"Criminal dies, another injured in suspected gang war in south Delhi"
6615,27-08-2022,UP CM Yogi Adityanath urges youth to join govt in war against drug menace
6616,27-08-2022,"Tata Memorial’s NCG digitisation to help improve cancer care, research"
6617,26-08-2022,"13% dip in tax collection, 51% rise in market borrowings in pandemic year, says CAG"
6618,26-08-2022,Bhopal Automobile Dealers' Association head becomes Federation Of Automobile Dealers chairman
6619,25-08-2022,"Maruti Suzuki, Tata Power and other stocks in news today"
6620,24-08-2022,"Inflation peaked at 7.8%, 4% target by FY24: RBI governor"
6621,24-08-2022,"West Bengal PCB sets up war room to fight air, noise pollution"
6622,24-08-2022,"Inflation peaked at 7.8%, 4% target by FY24: RBI governor Shaktikanta Das"
6623,24-08-2022,"PCB sets up war room to fight air, noise pollution"
6624,24-08-2022,Six-member panel formed to probe leopard death in Tata Zoo
6625,23-08-2022,"Sensex back at 58k on weak global cues, profit-booking"
6626,23-08-2022,"Infosys, TCS, Tata Power and other stocks in news today"
6627,23-08-2022,"Sensex back at 58k on weak global cues, profit-booking"
6628,20-08-2022,"RBI says inflation easing, but uncertainty still looms"
6629,20-08-2022,"Growth, inflation worries for FY23 reducing: Finmin"
6630,20-08-2022,"Sensex snaps 5-day rally, sees marginal weekly gain"
6631,20-08-2022,"RBI says inflation easing, but uncertainty still looms"
6632,18-08-2022,Pandemic opened pharma industry’s eyes to tech: Saama
6633,18-08-2022,"Sensex regains 60k on FII inflows, falling crude price"
6634,18-08-2022,US delegation lauds India's efforts during pandemic
6635,18-08-2022,"Satyajit Ray films overcome war hurdle, reach Moscow"
6636,18-08-2022,UK inflation in double digits after 40 years
6637,17-08-2022,WHO: Global pandemic treaty draft to be ready in 18 months
6638,17-08-2022,"Beg, borrow... heal: Kids who dropped out during lockdown return to school"
6639,17-08-2022,WPI inflation eases to 5-mth low of 13.9%
6640,17-08-2022,"Sensex gains 379 pts, nears 60k again on global, domestic cues"
