,Date,news
1193,15-06-2021,AFT clears war injury pension for WW-II veteran
1194,15-06-2021,Goa: Matruchayya ashram opens its doors to those orphaned by the pandemic
1195,15-06-2021,Cricket academies struggle to survive during pandemic
1196,15-06-2021,Ranchi residents comply with lockdown rules but fail to wear face masks
1197,14-06-2021,Lockdown turned these teachers into organic farmers
1198,14-06-2021,Lockdown in Tamil Nadu-hit industries in first gear
1199,14-06-2021,"Postal staff in Andhra Pradesh, Telangana continue to brave the pandemic"
1200,14-06-2021,"Mumbai Congress chief, 50 others booked for violating pandemic rules"
1201,14-06-2021,Fake news: Pandemic was not set off by global cabal
1202,14-06-2021,Mission Zindagi: Friends who help save lives across country during pandemic
1203,14-06-2021,Jharkhand train passengers stranded during weekend lockdown
1204,14-06-2021,"Jharkhand: Weekend lockdown spoils non-veg items’ stock, vendors rue losses"
1205,14-06-2021,"Jharkhand: Weekend lockdown spoils non-veg items’ stock, vendors rue losses"
1206,13-06-2021,Historical trek hits pandemic roadblock
1207,13-06-2021,"9 districts at level 1 of unlock, no weekend lockdown in Vidarbha"
1208,13-06-2021,Lockdown effect: Over 50% coaching classes shut forever in Bhopal
1209,13-06-2021,Lockdown pressure: Health spas on verge of closure in Bhopal
1210,13-06-2021,Lockdown pressure: Health spas on verge of closure in Bhopal
1211,13-06-2021,"Capt, Sisodia in war of words on govt schools"
1212,13-06-2021,"Childhood fascination for war games prompted desire to join army, says Bhutanese cadet who won motivational trophy at IMA"
1213,13-06-2021,Gated communities in Hyderabad show the way in defeating pandemic
1214,13-06-2021,Bride’s dad booked for lockdown violation
1215,13-06-2021,Explicit video chats to beat lockdown blues led to increased ‘sextortion’ too
1216,13-06-2021,How the pandemic has altered society’s perception of privilege
1217,12-06-2021,Tamil Nadu: Lockdown extended by a week; Tasmac & salons to open in Chennai
1218,12-06-2021,Tamil Nadu: Lockdown extended by a week; Tasmac & salons to open in Chennai
1219,12-06-2021,Tamil Nadu: Lockdown extended by a week; Tasmac & salons to open in Chennai
1220,12-06-2021,Tamil Nadu: Lockdown extended by a week; Tasmac & salons to open in Chennai
1221,12-06-2021,Tamil Nadu: Lockdown extended by a week; Tasmac & salons to open in Chennai
1222,12-06-2021,Hyderabad: This Covid War Room has raised over Rs 40 lakh aid so far
1223,12-06-2021,Edapaddi Palaniswami-O Panneerselvam posters war heats up in Tamil Nadu southern districts
1224,12-06-2021,Lockdown spurs Mumbai to home in on purchase of larger living spaces
1225,11-06-2021,Young entrepreneurs in hospitality business ride out pandemic with innovative approach
1226,11-06-2021,Tamil Nadu lockdown to be extended by a week with more easing
1227,11-06-2021,PMK leader S Ramadoss calls for strict enforcement of lockdown in Tamil Nadu
1228,10-06-2021,You really understand the pandemic when your family gets the virus: Dhananjaya
1229,10-06-2021,Here’s how sportspersons are taking care of their mental health amid the pandemic
1230,10-06-2021,"Corona pandemic nearing its end in state, says Shivraj"
1231,10-06-2021,West Uttar Pradesh districts fare worst as state reports 354 child marriage cases amid pandemic
1232,10-06-2021,Erode villages go for self-imposed lockdown to break Covid chain
1233,10-06-2021,Jharkhand declares complete lockdown on weekend
1234,09-06-2021,Lifting of lockdown in Bihar fails to enthuse doctors
1235,09-06-2021,"Spl Cell arrests sharpshooter, averts gang war"
1236,09-06-2021,Shops unlock in Madurai after intense lockdown
1237,09-06-2021,Trichy city police releases impounded vehicles as lockdown norms relaxed
1238,09-06-2021,Complaints on civic issues drop by 26% in pandemic year in Mumbai: Praja report
1239,09-06-2021,Lockdown fails to curb fresh cases in Nilgiris
1240,09-06-2021,"Amritsar MC’s 5,000 army forced out of Covid war"
1241,09-06-2021,Tamil Nadu: Plea to establish community kitchens in tribal hamlets during pandemic
1242,09-06-2021,Maharashtra BJP leads tally of lockdown breaches during protests with 40% offences
1243,08-06-2021,Statewide lockdown likely to be extended by one week in Bihar
1244,08-06-2021,The Chennai Angels invests Rs 2.6 crore in Blaer Motors
1245,08-06-2021,"Goa: Lockdown snatched their jobs, turned them ‘ agriculture’entrepreneurs"
1246,08-06-2021,"When Modiji was battling against Covid, opposition was waging war against him, says Yogi Adityanath"
1247,08-06-2021,"Rajasthan: Daily curfew relaxed by 5 hours, weekend lockdown by a day"
1248,08-06-2021,Mumbai: Tata gives push to green energy
1249,08-06-2021,Pandemic puts at stake survival of craft of handloom
1250,08-06-2021,"With 898 active cases, lockdown to continue in Meerut"
1251,08-06-2021,Congress turf war intensifies in Jaipur
1252,08-06-2021,Minister Michael Lobo for ban on nightlife in Goa until pandemic eases
1253,07-06-2021,Sandalwood comes together for a song to instil hope during the pandemic
1254,07-06-2021,"250 people fined, 24 arrested, 400 vehicles challaned in past 24 hours for violating weekend lockdown norms"
1255,07-06-2021,Pandemic facilitates the return of the prodigal working professionals
1256,07-06-2021,Don’t want lockdown by state or knockdown by coronavirus: Maharashtra CM to industry
1257,07-06-2021,"Volunteers across Uttarakhand generating awareness on menstrual hygiene, distributing sanitary pads during pandemic"
1258,07-06-2021,Telangana government call on lockdown tomorrow
1259,07-06-2021,"Telangana lockdown cost state Rs 3,000 crore income loss in May"
1260,07-06-2021,Pandemic draw: Groundwater table hits new lows in Hyderabad
1261,07-06-2021,Woman booked for lockdown violation in Chennai
1262,07-06-2021,"From one lockdown to another, how small businesses in Gurugram are struggling"
1263,07-06-2021,'The Conjuring: The Devil Made Me Do It' beats 'A Quiet Place 2' at the box office; sets biggest R-rated opening record of pandemic
1264,06-06-2021,Thiruvananthapuram: No lockdown for illicit liquor brewers
1265,06-06-2021,How indulging in hobbies is helping people deal with lockdown blues
1266,06-06-2021,"Uttar Pradesh: Girl, 18, out with school friends on scooty during lockdown gang-raped by group of 6"
1267,06-06-2021,Bhopal-based startups keep hope afloat amid pandemic pessimism
1268,06-06-2021,"Lockdown in Tamil Nadu till June 14, curbs eased"
1269,06-06-2021,Tata Steel Foundation signs MoU with TERI for green school project
1270,06-06-2021,West Bengal: TMC-BJP war of words over ‘boycott’ poster in Ghatal
1271,05-06-2021,"Sensex falls marginally, 10-year yield unchanged"
1272,05-06-2021,Agra: Priyanka Gandhi sends help for 4 orphans suffering amid pandemic
1273,05-06-2021,Hyderabad: Lockdown and vaccination drive hit thalassemia patients hard
1274,05-06-2021,Govt releases Rs 330cr for poor hit by pandemic
1275,05-06-2021,"Uttar Pradesh got Rs 66,000 crore investment proposals during pandemic"
1276,05-06-2021,Lockdown pulls down Madhya Pradesh’s GST collection 37% in April
1277,03-06-2021,Here’s how storytelling is helping children and adults alike cope with effects of the pandemic
1278,03-06-2021,"Uttar Pradesh stock on bull run, clocks second highest rise in BSE investors"
1279,03-06-2021,NGO flooded with SOS calls for food from people battling pandemic
1280,03-06-2021,Madras Regiment Centre feeds daily wage labourers since lockdown
1281,03-06-2021,"NGOs help homeless, needy survive lockdown"
1282,02-06-2021,Patna HC seeks to know Bihar govt’s plans to face third wave of pandemic
1283,02-06-2021,Most districts eligible for modified lockdown
1284,02-06-2021,Pandemic stalls bus rollout plan in Delhi
1285,02-06-2021,Lockdown relaxations mere eyewash: Traders
1286,02-06-2021,Textile industry biz picks up as lockdown curbs ease
1287,02-06-2021,Telangana: Pandemic hits development of children with autism
1288,02-06-2021,"Sex workers, transgenders suffer silently amid pandemic"
1289,02-06-2021,Tamil Nadu CM M K Stalin seeks cooperation of citizens to end lockdown
1290,02-06-2021,"Ayushmann Khurrana shares a video of his pandemic ""survivor kit""; take a look"
1291,01-06-2021,"Joe Biden honors war dead at Arlington, implores nation to heal"
1292,01-06-2021,‘Extension of lockdown to further reduce Covid cases in Bihar’
1293,01-06-2021,Lockdown extension: Shops divided into 3 categories in Patna
1294,01-06-2021,"Rajasthan lockdown norms relaxed, modified rules from tomorrow"
1295,01-06-2021,"Lockdown extended till June 8 in Bihar, curbs eased"
1296,01-06-2021,War on Covid-19: Don’t let go May gains in June
1297,31-07-2021,Pakistan: Sindh province set to undergo partial lockdown from today till August 8
1298,31-07-2021,"100% renewable target achieved in Delhi, says Tata Power"
1299,31-07-2021,Doctors join hands to disseminate correct information amid pandemic
1300,31-07-2021,Lucknow: Pandemic fears can’t shackle CBSE toppers from giving wing to dreams
1301,31-07-2021,Uttar Pradesh CM Yogi Adityanath lauds role of women Self Help Groups during pandemic
1302,31-07-2021,"Rajasthan: Over 1,500 children went missing during pandemic in 2020, reveals study"
1303,31-07-2021,Pune: Praise for CBSE students' efforts amidst pandemic
1304,30-07-2021,Trafficking continued in lockdown too
1305,30-07-2021,"Telangana: From food to free tuitions, students do their bit for those affected by pandemic"
1306,30-07-2021,Gujaratis liquidated 22 metric tonne of gold since pandemic
1307,28-07-2021,India all set for war games with Russia
1308,28-07-2021,"On Karnataka CM’s to-do list: Party patch-up, pandemic control, poll preparation"
1309,28-07-2021,"End of Covid-19 pandemic in Britain may be near, epidemiologist says"
1310,28-07-2021,"Opposition, Kerala government spar in House over lockdown guidelines"
1311,28-07-2021,"Opposition, Kerala government spar in House over lockdown guidelines"
1312,27-07-2021,Pandemic uncertainity has people approaching alternative healers and astrologers
1313,27-07-2021,Lockdown silver lining: Rocking grey hair is now in vogue
1314,27-07-2021,Tata Motors nearly halves April-June loss to Rs 4.5k cr
1315,27-07-2021,"West Bengal: No rise in undergraduate seats, no new subject amid pandemic"
1316,27-07-2021,"Dehradun CM announces aid for kids of ex-servicemen, hikes pension of World War II veterans"
1317,27-07-2021,"Pandemic weighs heavily on teens, many parents opting for surgery to beat obesity"
1318,27-07-2021,"Nagpur Youth Congress protests against Modi government over price rise, inflation"
1319,27-07-2021,"Pune: Kargil War heroes are source of inspiration, says Lieutenant General J S Nain"
1320,27-07-2021,791 women were widowed during pandemic in Delhi: DCW
1321,26-07-2021,"On lockdown day, these students take to the field"
1322,26-07-2021,"Relief, rescue ops: ‘Central war room’ for coordination"
1323,26-07-2021,Kargil war veteran became India’s first Blade Runner
1324,25-07-2021,War of words between two factions of Lok Janshakti Party continues
1325,25-07-2021,SC tells Maharashtra govt to consider a 15% cut in school fees due to pandemic
1326,25-07-2021,NGO holds protest against lockdown
1327,25-07-2021,"Kolkata: New pandemic formula a boon for ISC, most school toppers bag 99%"
1328,25-07-2021,Pandemic effect: Best-ever results in all streams for Rajasthan Board of Secondary Education Class 12
1329,24-07-2021,Child marriages spike during pandemic in Krishnagiri district
1330,21-07-2021,Mission Brahmin: BSP chief Mayawati for legal war to free widow of don aide
1331,21-07-2021,NU 1st in state to reduce fees for students due to Covid-19 pandemic
1332,21-07-2021,Nagpur University first in state to reduce fees for students due to Covid-19 pandemic
1333,20-07-2021,Prabhu Srinivas makes a dark comedy during the pandemic
1334,20-07-2021,Lockdown FIRs: Sessions court rejects govt appeals
1335,19-07-2021,Cancer ops delayed due to pandemic
1336,19-07-2021,Victory flame honouring 1971 war reaches Trichy
1337,18-07-2021,"Chandigarh Congress slams govt for rising fuel prices, inflation"
1338,18-07-2021,Women gamers’ community in India has grown exponentially during the pandemic
1339,18-07-2021,More lockdown relaxations in Kerala
1340,17-07-2021,Bruce Lee Mani chronicles life during the pandemic through songs
1341,17-07-2021,Srujan Lokesh: The pandemic taught me that life is so uncertain that you cannot make long-term plans
1342,17-07-2021,World Emoji Day: How hugs and heart signs became the healing touch in the pandemic
1343,17-07-2021,Domestic help among worst sufferers during pandemic
1344,17-07-2021,Lockdown spurs more minor marriages in Coimbatore district
1345,17-07-2021,Uttar Pradesh: Pandemic 2020 saw rise in Dakshinanchal Vidyut Vitran Nigam Limited power defaulters to 17 lakh
1346,17-07-2021,"Pandemic exposed chinks in political system, says P Chidambaram"
1347,17-07-2021,‘Fuel revenue helping pandemic expenses’
1348,16-07-2021,Sathish Ninasam gets candid about how he dealt with the break during the pandemic
1349,16-07-2021,Maharashtra students await fee concession amid pandemic situation
1350,16-07-2021,Mumbai: BJP launches civic war over Tipu’s name for a garden
1351,16-07-2021,Rajasthan Assembly to discuss global pandemic today
1352,16-07-2021,Cong protests against inflation
1353,15-07-2021,"Tata Motors launches XPRES brand for fleet segment, to launch e-Tigor variant XPRES-T"
1354,15-07-2021,Manasi Tata joins Toyota Kirloskar Motor as director
1355,15-07-2021,Chhattisgarh CM Bhupesh Baghel slams BJP-led Centre over fuel prices and inflation
1356,15-07-2021,Scarlett Johansson opens up about her pandemic wedding to Colin Jost
1357,15-07-2021,Mumbai: No pre-arrest bail for travel in lockdown with forged letter
1358,15-07-2021,Pandemic times left 45% teens suffering from chronic stress: Study
1359,15-07-2021,New PMPML CMD prioritises contactless ticketing system in times of pandemic
1360,14-07-2021,"Pakistan seizes, blacklists textbook for Malala Yousufzai picture besides war hero"
1361,14-07-2021,Pandemic brings into focus boards’ ability to battle crises
1362,14-07-2021,Pandemic slows down speed of tribal huts project in Bhopal
1363,14-07-2021,"Kolhapur: 19 villages in Shahuwadi, one in Panhala under ‘strict’ lockdown"
1364,13-07-2021,Shivarajkumar hopes to see the end of the pandemic soon
1365,13-07-2021,The uncertainty that the pandemic threw up broke many emotionally: Praveen Tej
1366,13-07-2021,"Maharashtra: People selling gold, jewellery to tide over pandemic crunch"
1367,13-07-2021,14-day lockdown in Radhanagari taluka amid rise in Covid cases
1368,13-07-2021,"People selling gold to tide over pandemic crunch, say Maharashtra jewellers"
1369,12-07-2021,Mangaluru's Praveen Alva presents a Tulu song on goodwill and hope during the pandemic
1370,12-07-2021,"Pandemic illuminates need to bridge digital divide, give access to disabled"
1371,12-07-2021,Kargil war: Agra hero braved bullets to capture Point 4700 Mushkoh valley during Kargil war
1372,11-07-2021,Radhika Narayan says the pandemic taught her to be less judgmental and more patient
1373,11-07-2021,Dearth of coaches a worrying sign for sportspersons during pandemic
1374,11-07-2021,Hyderabad: Substance abuse on the rise among teens amid pandemic
1375,11-07-2021,Makeup trends change in keeping with WFH routine and pandemic protocol
1376,09-07-2021,"It wasn’t easy, but we have all adapted to pandemic protocol on the film set: Sharan"
1377,09-07-2021,Asha Bhat opens up on how she coped with the frustration of the delay in her film's release and the pandemic
1378,09-07-2021,Prayagraj: Police collect Rs 5 crore fine since outbreak of Covid pandemic
1379,08-07-2021,Rajasthan: Gang war claims life of youth in Jhalawar
1380,08-07-2021,"Tourist rush at Nainital, Mussoorie alarms HC, asks Uttarakhand to review lockdown norms"
1381,08-07-2021,Pandemic impacted can talk to Sangath
1382,07-07-2021,5 asanas that you must do daily during the pandemic
1383,07-07-2021,Zimbabwe returns to strict lockdown to fight virus surge
1384,07-07-2021,Tata Steel sees 73% of business from India over 10 years
1385,07-07-2021,IB results better than last year’s despite pandemic
1386,07-07-2021,Rajasthan: How mid-day meal was delivered at doorstep amid pandemic
1387,06-07-2021,"Canada, US are easing pandemic border-crossing restrictions"
1388,06-07-2021,Sensex closes at record high as Covid cases dip
1389,06-07-2021,BMC officials turn up for dialogue at late-night Tata Gardens protest
1390,06-07-2021,"Costs up, profits down for MSMEs: Inflation survey"
1391,06-07-2021,Lukewarm response to lockdown relaxation in Coimbatore
1392,06-07-2021,Vadodara group booked for holding agitations against inflation
1393,06-07-2021,Gujarat: Gold smuggling down 83% in pandemic year
1394,06-07-2021,Smart City work uproots Agartala ’71 war memorial
1395,05-07-2021,Daily drug haul worth up 6 times during pandemic in Bengaluru
1396,05-07-2021,Covid pandemic forces Karnataka govt to deploy IT solutions in administration
1397,05-07-2021,"Pune: From cabbie to mask producer, man survives all amid pandemic"
1398,05-07-2021,National lockdown not best option: Ex-health secretary K Sujatha Rao
1399,05-07-2021,"Pandemic or not, vehicle sales robust in Hyderabad, districts"
1400,05-07-2021,Chief minister Ashok Gehlot worried over rising inflation
1401,05-07-2021,Rajasthan: Contractual workers to get salaries for lockdown period
1402,05-07-2021,West Bengal: TMC-BJP war of words over petrol price hike
1403,04-07-2021,Hyderabad: GHMC razing dilapidated buildings on war footing despite hurdles
1404,04-07-2021,Lawyers protest against inflation
1405,04-07-2021,Missing POWs: She heard husband's voice on radio a year after the war
1406,04-07-2021,Lucknow: Corona & inflation take toll on common man’s budget
1407,04-07-2021,65% schools in Rajasthan didn’t have Net before pandemic hit: Survey
1408,03-07-2021,Caravans get popular with travellers amid pandemic
1409,03-07-2021,Patna: Covid pandemic compounds struggle of working mothers
1410,03-07-2021,"After lockdown lull, staycation rush has hotel registers ringing"
1411,03-07-2021,"Kerala has highest dowry inflation in country, says World Bank blog"
1412,02-07-2021,Sales in automobile sector down by over 60% in Patna
1413,02-07-2021,Kerala: Lockdown aids illicit liquor brewing
1414,02-07-2021,"Flights, passenger traffic take a nosedive during pandemic at Coimbatore airport"
1415,02-07-2021,Cops take position at dams as Telangana & Andhra Pradesh water war escalates
1416,02-07-2021,Cops take position at dams as Telangana & Andhra Pradesh water war escalates
1417,02-07-2021,Gujarat: Lockdown cases to be withdrawn? Not likely
1418,02-07-2021,560 child marriages foiled in Maharashtra during lockdown
1419,01-07-2021,National Doctor’s Day: Here’s how doctors cope with the pandemic stress
1420,01-07-2021,The pandemic helped me get over my body positivity issues: Amrutha Iyengar
1421,01-07-2021,‘The pandemic has made me realise that one should never take anything in life for granted’
1422,01-07-2021,"Ratan Tata makes AGM cameo, lauds Tata Steel management"
1423,01-07-2021,Mumbai: PIL against Tata Garden tree-cutting dismissed
1424,01-07-2021,Poetry propelled this doctor to combat Covid pandemic
1425,01-07-2021,Covid pandemic blues: Less than 200 IITians land international jobs
1426,31-08-2021,"Sensex, Nifty hit records on dovish US Fed comments"
1427,31-08-2021,"Farm stir: Haryana, Punjab CMs resume war of words"
1428,30-08-2021,Beat pandemic weight gain issues with positivity
1429,30-08-2021,Tenant booked for threatening to kill ’71 war veteran
1430,30-08-2021,"Supreme sacrifice makes war heroes immortal, say kin"
1431,30-08-2021,"Units become war rooms, social media is abuzz with canvassing"
1432,29-08-2021,"Kolkata man escapes war zone, now wants to work for people stuck in Afghanistan"
1433,29-08-2021,Govt school teachers are the unsung warriors of this pandemic
1434,29-08-2021,How a war hero won India’s first Paralympics gold in 1972
1435,29-08-2021,How a war hero won India’s first Paralympics gold in 1972
1436,28-08-2021,"Sensex closes above 56k on eco outlook, rupee strength"
1437,28-08-2021,Corneal transplants down by 52% as eye donations hit by pandemic
1438,27-08-2021,"Govt to announce PLI scheme for automobile sector, allocate Rs 57,000 cr"
1439,26-08-2021,Tata Sons FY21 profit up over 2x on TCS buyback
1440,26-08-2021,Pandemic worsens fund woes of Madurai corpn’s first shelter
1441,26-08-2021,Pandemic drives more aspirants to write Telangana Engineering Agriculture and Medical Common Entrance Test
1442,26-08-2021,Plan to refurbish war memorial in Trichy
1443,25-08-2021,5 lakh students in Gujarat shifted from private to government schools in pandemic period
1444,25-08-2021,"Covid, lockdown blues fuel substance abuse disorders"
1445,25-08-2021,Tata foundation rolls out trekking expeditions to Ladakh
1446,24-08-2021,Dhruva Sarja opens up on his pandemic learnings and the way ahead for him
1447,24-08-2021,Farmer makes unique flavoured holige during lockdown
1448,24-08-2021,Military literary fest recalls war statesmanship of women
1449,23-08-2021,"Pottery, painting, singing and adapting a sustainable lifestyle – the lockdown pursuits of Shraddha, Prajwal, Asha and others"
1450,23-08-2021,With[Out]: How pandemic changed time and reality
1451,23-08-2021,Mumbai: SRA builders beat pandemic blues with record project nods in 2 years
1452,23-08-2021,Spice Money sees huge growth in pandemic yr
1453,23-08-2021,Turf war intensifies at Ganga Jamuna with rival camps nearly close to clash
1454,22-08-2021,Virtual Rakhi is bridging pandemic distance
1455,22-08-2021,Bengaluru: How these three children utilised pandemic period to set records
1456,21-08-2021,Neighbours in Bengaluru turn into a support system in the pandemic
1457,21-08-2021,Superheroes to sweets: Rakhis get a fun twist in the pandemic
1458,21-08-2021,Sensex slides on taper talks
1459,21-08-2021,"Scrap dealer, aide try black magic fraud after lockdown blow, held"
1460,21-08-2021,"Samajwadi Party leader saved 1,200 lives in pandemic"
1461,20-08-2021,"Karvy scam: 1,300 Hyderabad clients complained to NSE"
1462,20-08-2021,"‘Job-oriented’ zoology, commerce see huge demand in pandemic yr"
1463,20-08-2021,‘I experienced no trouble due to the war in Afghanistan’
1464,20-08-2021,"‘Job-oriented’ zoology, commerce see huge demand in pandemic yr"
1465,19-08-2021,"Sensex hits 56k, but ends lower"
1466,19-08-2021,"Mumbai: Unsure about pandemic lifespan, most private hospitals not keen on massive, costly O2 generation plants"
1467,18-08-2021,Relief for students who lost parents to the pandemic in Rajasthan college admissions
1468,18-08-2021,Rajasthan: 97-year-old WWII veteran still awaiting war disability pension
1469,18-08-2021,Study: Skills dipped in 78% autistic kids during lockdown
1470,17-08-2021,"#MyPandemicRakshak: Shine Shetty finds not one, but two rakshaks during this pandemic"
1471,17-08-2021,How the pandemic put Tier-II cities on busy aviation map
1472,16-08-2021,Birdwatching is striking a chord with many amid pandemic
1473,16-08-2021,"Lockdown will be back if Covid cases rises, says Maharashtra CM Uddhav Thackeray"
1474,16-08-2021,Coimbatore: Pandemic fails to dampen patriotic fervour on Independence Day
1475,16-08-2021,Coimbatore: Pandemic leaves idol makers in a fix as festival season approaches
1476,16-08-2021,Pandemic has many in Telangana turning to alcohol
1477,16-08-2021,Sailing returns with a bang in Hyderabad after 2 years amid COVID-19 pandemic
1478,16-08-2021,NSE records over 50 lakh new investors since April
1479,16-08-2021,Karnataka: Farmers fear pandemic could wipe off smiles floriculture gave them
1480,16-08-2021,"Australia extends Covid-19 lockdown in Melbourne, reinstates night curfew"
1481,16-08-2021,"Sensex, Nifty unchanged as metals offset losses in energy stocks"
1482,16-08-2021,"WPI inflation eases to 11.16% in July; food, crude prices soften"
1483,16-08-2021,Australia's worst day of pandemic sees restrictions tighten
1484,15-08-2021,"Madhya Pradesh: Unemployment & inflation causing distress, says Kamal Nath"
1485,15-08-2021,"Uttarakhand: More than a year after Covid lockdown began, mountaineering activities resume in Uttarkashi"
1486,15-08-2021,"Ahead of Independence Day, CM Pushkar Singh Dhami felicitates defence personnel, war widows"
1487,15-08-2021,Gujarat: Communication device shoots down din of war
1488,15-08-2021,PARTITIONED DUE TO PANDEMIC
1489,15-08-2021,Hassan district hospital prepared to tackle third wave of pandemic
1490,14-08-2021,Workout from home: Pandemic pushes online fitness training into mainstream
1491,14-08-2021,"On Lithuania's border, a former Afghan soldier is caught between war and politics"
1492,14-08-2021,"Sensex surges 7,700 points in 7 months to scale 55k peak"
1493,14-08-2021,India can emerge as global tech leader: Tata Sons chairman
1494,14-08-2021,Premier Explosives begins shipping rocket motors to Israel
1495,14-08-2021,"Karnataka govt plans to tighten restrictions, but CM Basavaraj Bommai rules out lockdown"
1496,13-08-2021,Tata Steel appoints Khambata on board
1497,13-08-2021,Sensex nears 55k on global cues
1498,13-08-2021,"War of words continues, Lobo hits back at Mauvin for ‘ignoring’ waste"
1499,13-08-2021,"New Uttar Pradesh companies to get priority in BSE, NSE listings"
1500,13-08-2021,"Retail inflation at 3-month low in July, June factory output up 13.6%"
1501,12-08-2021,Sudan 'to hand over' Bashir for international war crimes trial
1502,12-08-2021,"BSE eases plan to stem mid-, small-cap risk, mkts rebound"
1503,12-08-2021,Pandemic pause adds new vistas to professionals’ book of life
1504,12-08-2021,Telangana: Specialists in sickbay as pandemic hits practice
1505,12-08-2021,Kolkata: Pandemic year batch gets virtual farewell
1506,11-08-2021,Lockdown lessons in management studies
1507,11-08-2021,"Kerala: Now, wards with WIPR above 8 to come under lockdown"
1508,11-08-2021,Pune: Pandemic hampers other key tasks at over 40 primary health centres
1509,11-08-2021,Demand for Aavin milk soars in Trichy region post lockdown
1510,10-08-2021,Pandemic Communication: How not be a braggart when sharing personal milestones during tough times
1511,10-08-2021,Official: Protracted Afghan war Pakistan's worst nightmare
1512,10-08-2021,"You can soon buy Google, Apple shares on NSE IFSC"
1513,10-08-2021,Delhi: Job loss during pandemic led many to beg
1514,10-08-2021,Telangana: 160 private junior colleges shut shop amid pandemic this academic year
1515,10-08-2021,Praying for pandemic to end: Ajgaonkar
1516,09-08-2021,One thing the pandemic has taught me is that family matters: Riya Sen
1517,09-08-2021,Residents comply with lockdown rules
1518,09-08-2021,PICT alumna listed on NASDAQ
1519,09-08-2021,Homage paid to war heroes
1520,09-08-2021,"Hry lifts timing curbs, lockdown till Aug 23"
1521,08-08-2021,"On stage to online, theatre transcends boundaries to adapt to the pandemic"
1522,08-08-2021,Stress-related hair loss up during the pandemic
1523,08-08-2021,Artists put up show to help weavers in Telangana hit by pandemic
1524,08-08-2021,BJP-Trinamool war of words over Damodar basin floods
1525,08-08-2021,Govt gave top priority to poor from Day 1: PM on pandemic
1526,08-08-2021,Tokyo Olympics 2020: Japan to douse flame of Games transformed by pandemic and drama
1527,08-08-2021,Brisbane to lift virus lockdown while Sydney outbreak grows
1528,08-08-2021,#HelpTurkey: Hashtag sparks culture war over Turkish fires
1529,07-08-2021,RBI sees inflation rising but holds rates to fuel growth
1530,07-08-2021,Bihar: Tug of war between BJP & JD(U) on caste census issue
1531,07-08-2021,RBI sees inflation rising but holds rates to fuel growth
1532,07-08-2021,Tata Adv Systems to make fan cowls for Boeing 737
1533,07-08-2021,"‘Dirty’ dancing at resort & bar, 25 held for flouting lockdown rules in Mumbai"
1534,07-08-2021,Delhi: Residents in war of words over ownership of Tughlaq-era tomb
1535,07-08-2021,Tamil Nadu: MK Stalin extends lockdown till August 23; schools to reopen with 50% capacity
1536,06-08-2021,IIT-M readies first indigenous motors for e-rickshaws
1537,06-08-2021,"Less crowd, more feeding takes bite off stray dogs during pandemic"
1538,05-08-2021,J&K admin's initiatives keep tourism afloat amid pandemic
1539,05-08-2021,Sensex hits 54k for 1st time as China-wary FPIs bet on India
1540,05-08-2021,"Robust infrastructure ready to tackle pandemic surge, says Uttar Pradesh health minister Jai Pratap Singh"
1541,05-08-2021,Maharashtra GST collection up 38% in July as lockdown eases
1542,05-08-2021,Maharashtra GST collection up 38% in July as lockdown eases
1543,05-08-2021,Maharashtra GST collection up 38% in July as lockdown eases
1544,05-08-2021,Maharashtra GST collection up 38% in July as lockdown eases
1545,05-08-2021,Maharashtra GST collection up 38% in July as lockdown eases
1546,05-08-2021,Maharashtra GST collection up 38% in July as lockdown eases
1547,05-08-2021,Road crashes & fatalities climb again after 2020 lockdown slump in Mumbai
1548,05-08-2021,Nashik admin to protect properties of children orphaned by Covid pandemic
1549,05-08-2021,Maharashtra: ‘HSC students have scored better in pandemic despite online education’
1550,04-08-2021,Free grains in pandemic made poor feel govt is with them: PM Modi
1551,04-08-2021,Sensex nears 54k as lockdown rules eased
1552,04-08-2021,Sensex nears 54k as lockdown rules ease
1553,04-08-2021,Family of 1962 war hero still waiting for their dues
1554,04-08-2021,59% of people in 5 districts feel pandemic is over: Survey
1555,04-08-2021,"West Bengal: 95% plus scores flood CBSE X results, keeping with pandemic year trend"
1556,03-08-2021,West bengal: Transgender turf war claims one in Nimta
1557,03-08-2021,Goa: Lockdown migrant exodus shows in enrolment dip
1558,03-08-2021,Hyderabad air quality improved during lockdown
1559,03-08-2021,Bombay HC bats for dedicated education TV channel for students amid pandemic
1560,02-08-2021,The pandemic is making people prefer camping over luxury stays
1561,02-08-2021,Andhra Pradesh to introduce revolutionary method in agricultural motors
1562,02-08-2021,Telangana govt to aid kids orphaned in pandemic
1563,02-08-2021,Army patrols Sydney streets as Brisbane extends Covid-19 lockdown
1564,01-08-2021,17 Maharashtra villages voluntarily opt for lockdown
1565,01-08-2021,Hotel staff pushed to the edge by Covid lockdown
1566,01-08-2021,"Six out on bail, booked for violating Covid lockdown rules in Mumbai"
1567,01-08-2021,Maharashtra: 17 villages in Parner taluka opt for voluntary 10-day lockdown
1568,01-08-2021,BJP forms 5 new wings to reach out to people hit by pandemic
1569,01-08-2021,Pandemic control efforts leads to less pollution: ESR
1570,01-08-2021,City rides out a pandemic
1571,30-09-2021,"Indore: Victory Flame gets grand welcome, war heroes feted"
1572,30-09-2021,Lockdown year saw steep fall in city’s burglary cases
